sentence_id	token	gold_modal
13	this	O
13	morning	O
13	,	O
13	referring	O
13	to	O
13	the	O
13	demands	O
13	presented	O
13	by	O
13	the	O
13	IMF	O
13	to	O
13	the	O
13	country	O
13	for	O
13	reaching	O
13	a	O
13	new	O
13	agreement	O
13	that	B-event
13	would	I-plausibility
13	bring	I-event
13	in	I-event
13	foreign	I-event
13	financing	I-event
13	for	I-event
13	the	I-event
13	government	I-event
13	's	I-event
13	accounts	I-event
13	.	O

14	Analyzing	O
14	the	O
14	IMF	O
14	's	O
14	responsibility	O
14	in	O
14	the	O
14	complex	O
14	crisis	O
14	the	O
14	country	O
14	is	O
14	experiencing	O
14	,	O
14	Diaz	O
14	Bancalari	O
14	stated	O
14	his	O
14	impression	O
14	that	O
14	``	O
14	the	O
14	IMF	O
14	members	O
14	want	O
14	more	O
14	money	O
14	for	O
14	themselves	O
14	,	O
14	''	O
14	without	O
14	admitting	O
14	``	O
14	any	O
14	degree	O
14	of	O
14	co-responsibility	O
14	their	O
14	managers	O
14	have	O
14	had	O
14	in	O
14	the	O
14	things	O
14	that	O
14	have	O
14	happened	O
14	in	O
14	Argentina	O
14	.	O

15	``	O
15	He	O
15	believes	O
15	that	O
15	``	O
15	in	B-event
15	any	I-event
15	negotiation	I-event
15	there	I-event
15	may	I-plausibility
15	be	I-event
15	someone	I-event
15	who	I-event
15	tries	I-event
15	to	I-event
15	impose	I-event
15	conditions	I-event
15	by	I-event
15	cheating	I-event
15	''	O
15	and	O
15	said	O
15	that	O
15	in	O
15	the	O
15	case	O
15	of	O
15	Argentina	O
15	,	O
15	``	O
15	the	O
15	cheaters	O
15	were	O
15	the	O
15	IMF	O
15	,	O
15	''	O
15	who	O
15	``	O
15	praised	O
15	the	O
15	policies	O
15	(	O
15	of	O
15	the	O
15	last	O
15	decade	O
15	)	O
15	and	O
15	held	O
15	them	O
15	up	O
15	as	O
15	an	O
15	example	O
15	''	O
15	and	O
15	now	O
15	``	O
15	they	B-event
15	can	I-plausibility
15	not	O
15	tell	B-event
15	us	I-event
15	that	I-event
15	they	I-event
15	did	I-event
15	not	I-event
15	know	I-event
15	what	I-event
15	was	I-event
15	going	I-event
15	on	I-event
15	.	O

16	``	O
16	``	O
16	I	O
16	think	O
16	there	B-event
16	must	I-priority
16	be	O
16	reasonable	B-priority
16	things	I-event
16	''	I-event
16	in	I-event
16	the	I-event
16	agreement	I-event
16	the	I-event
16	country	I-event
16	reaches	I-event
16	with	I-event
16	the	I-event
16	IMF	I-event
16	,	O
16	Diaz	O
16	Bancalari	O
16	said	O
16	,	O
16	and	O
16	then	O
16	he	O
16	asserted	O
16	that	O
16	``	O
16	Argentina	O
16	is	O
16	a	O
16	country	O
16	in	B-event
16	which	I-event
16	one	I-event
16	can	I-plausibility
16	do	I-event
16	good	I-plausibility
16	business	I-event
16	,	O
16	but	O
16	what	O
16	they	B-event
16	must	I-priority
16	know	I-event
16	is	I-event
16	that	I-event
16	there	I-event
16	is	I-event
16	no	I-event
16	more	I-event
16	room	I-event
16	for	I-event
16	shady	I-priority
16	deals	I-event
16	.	O

17	``	O
17	At	O
17	the	O
17	same	O
17	time	O
17	,	O
17	he	O
17	admitted	O
17	the	O
17	political	O
17	leadership	O
17	's	O
17	``	O
17	own	O
17	mistakes	O
17	''	O
17	and	O
17	those	O
17	of	O
17	his	O
17	party	O
17	in	O
17	particular	O
17	,	O
17	acknowledging	O
17	the	O
17	existence	O
17	of	O
17	a	O
17	``	O
17	certain	O
17	political	O
17	vision	O
17	that	O
17	is	O
17	infiltrating	O
17	Peronism	O
17	,	O
17	which	O
17	is	O
17	a	O
17	liberal	O
17	vision	O
17	.	O

18	``	O
18	``	O
18	All	O
18	the	O
18	governments	O
18	are	O
18	saying	O
18	that	O
18	Argentina	B-event
18	has	I-priority
18	to	I-priority
18	make	I-event
18	arrangements	I-event
18	first	I-event
18	with	I-event
18	the	I-event
18	IMF	I-event
18	before	O
18	receiving	O
18	any	O
18	kind	O
18	of	O
18	aid	O
18	,	O
18	and	O
18	they	O
18	know	O
18	perfectly	O
18	well	O
18	that	O
18	they	O
18	are	O
18	asking	O
18	us	O
18	to	O
18	put	O
18	450,000	O
18	fellow	O
18	citizens	O
18	out	O
18	of	O
18	work	O
18	,	O
18	and	O
18	that	B-event
18	is	O
18	only	O
18	possible	B-plausibility
18	with	O
18	a	O
18	military	O
18	government	O
18	,	O
18	''	O
18	he	O
18	asserted	O
18	.	O

19	Regarding	O
19	the	O
19	draft	O
19	law	B-priority
19	from	I-event
19	the	I-event
19	executive	I-event
19	branch	I-event
19	on	I-event
19	swapping	I-event
19	bonds	I-event
19	for	I-event
19	fixed-term	I-event
19	deposits	I-event
19	,	O
19	he	O
19	believes	O
19	that	O
19	if	O
19	the	O
19	Senate	O
19	``	O
19	debates	O
19	and	O
19	approves	O
19	it	O
19	today	O
19	''	O
19	the	B-event
19	deputies	I-event
19	can	I-plausibility
19	``	O
19	debate	B-event
19	the	I-event
19	issue	I-event
19	tomorrow	I-event
19	and	I-event
19	pass	I-event
19	it	I-event
19	,	O
19	so	O
19	that	O
19	on	O
19	Wednesday	O
19	[	O
19	24	O
19	April	O
19	]	O
19	the	B-event
19	financial	I-event
19	system	I-event
19	would	I-plausibility
19	be	O
19	open	B-event
19	.	O

20	``	O
20	Although	O
20	he	O
20	confirmed	O
20	the	O
20	PJ	O
20	bloc	O
20	's	O
20	support	O
20	for	O
20	the	O
20	work	O
20	of	O
20	President	O
20	[	O
20	Eduardo	O
20	]	O
20	Duhalde	O
20	,	O
20	Diaz	O
20	Bancalari	O
20	expressed	O
20	his	O
20	surprise	O
20	at	O
20	``	O
20	the	O
20	statements	O
20	by	O
20	some	O
20	government	O
20	officials	O
20	in	O
20	which	O
20	they	O
20	want	O
20	to	O
20	make	O
20	it	O
20	seem	O
20	that	O
20	there	O
20	is	O
20	no	O
20	will	B-priority
20	to	I-event
20	discuss	I-event
20	it	I-event
20	in	I-event
20	our	I-event
20	circles	I-event
20	.	O

21	``	O
21	However	O
21	,	O
21	he	O
21	clarified	O
21	that	O
21	the	O
21	willingness	B-priority
21	to	I-event
21	deal	I-event
21	quickly	I-event
21	with	I-event
21	the	I-event
21	draft	I-event
21	law	I-event
21	``	O
21	does	O
21	not	O
21	mean	O
21	a	O
21	desire	B-priority
21	to	I-event
21	approve	I-event
21	it	I-event
21	,	O
21	because	O
21	discussing	B-event
21	it	I-event
21	in	I-event
21	the	I-event
21	abstract	I-event
21	is	O
21	not	O
21	very	O
21	responsible	B-priority
21	.	O

22	``	O
22	The	O
22	deputy	O
22	stressed	O
22	the	O
22	value	O
22	of	O
22	the	O
22	bonds	O
22	the	O
22	government	O
22	will	O
22	issue	O
22	for	O
22	the	O
22	depositors	O
22	,	O
22	asking	O
22	who	B-event
22	would	I-plausibility
22	want	I-event
22	``	I-event
22	certificates	I-event
22	of	I-event
22	deposit	I-event
22	in	I-event
22	bankrupt	I-event
22	banks	I-event
22	''	I-event
22	and	O
22	saying	O
22	that	O
22	instead	O
22	,	O
22	``	O
22	however	O
22	we	O
22	move	O
22	forward	O
22	into	O
22	the	O
22	future	O
22	,	O
22	there	O
22	will	O
22	always	O
22	be	O
22	the	B-event
22	state	I-event
22	's	I-event
22	legal	I-priority
22	continuity	I-event
22	backing	I-event
22	the	I-event
22	obligation	I-event
22	.	O

23	TAIPEI	O
23	,	O
23	Feb	O
23	21	O
23	(	O
23	AFP	O
23	)	O
23	-	O
23	Taiwan	O
23	Foreign	O
23	Minister	O
23	Eugene	O
23	Chien	O
23	on	O
23	Thursday	O
23	hailed	O
23	US	O
23	President	O
23	George	O
23	W.	O
23	Bush	O
23	for	O
23	not	O
23	trading	O
23	away	O
23	the	O
23	island	O
23	's	O
23	interests	O
23	to	O
23	Beijing	O
23	.	O

24	Chien	O
24	said	O
24	the	O
24	closed-door	O
24	meeting	O
24	between	O
24	Bush	O
24	and	O
24	his	O
24	Chinese	O
24	counterpart	O
24	Jiang	O
24	Zemin	O
24	suggested	O
24	there	O
24	remained	O
24	differences	O
24	to	O
24	be	O
24	tackled	O
24	.	O

25	As	O
25	to	O
25	the	O
25	Taiwan	O
25	issue	O
25	,	O
25	Chien	O
25	said	O
25	:	O
25	``	O
25	The	O
25	press	O
25	conference	O
25	showed	O
25	the	O
25	result	B-plausibility
25	of	I-event
25	the	I-event
25	discussions	I-event
25	entirely	O
25	match	O
25	our	O
25	forecast	O
25	...	O
25	''	O
25	Chien	O
25	voiced	O
25	his	O
25	gratitude	O
25	to	O
25	Bush	O
25	for	O
25	``	O
25	having	O
25	honored	O
25	his	O
25	commitment	O
25	''	O
25	he	O
25	pledged	O
25	to	O
25	Taipei	O
25	before	O
25	his	O
25	Asian	O
25	trip	O
25	,	O
25	which	O
25	also	O
25	took	O
25	him	O
25	to	O
25	Japan	O
25	and	O
25	South	O
25	Korea	O
25	.	O

26	Chien	O
26	said	O
26	he	O
26	also	O
26	hoped	O
26	``	O
26	Washington	O
26	will	O
26	continue	O
26	to	B-priority
26	enhance	I-priority
26	its	I-event
26	ties	I-event
26	with	I-event
26	Taipei	I-event
26	while	O
26	seeking	O
26	to	B-priority
26	mend	I-priority
26	fences	I-event
26	with	I-event
26	Beijing	I-event
26	.	O

27	``	O
27	Bush	O
27	,	O
27	who	O
27	arrived	O
27	in	O
27	China	O
27	Thursday	O
27	morning	O
27	,	O
27	said	O
27	the	O
27	United	O
27	States	O
27	hoped	O
27	for	O
27	a	O
27	``	O
27	peaceful	B-plausibility
27	settlement	I-event
27	''	I-event
27	to	I-event
27	tensions	I-event
27	between	I-event
27	China	I-event
27	and	I-event
27	Taiwan	I-event
27	and	O
27	stressed	O
27	Washington	O
27	's	O
27	policy	B-priority
27	on	I-event
27	the	I-event
27	island	I-event
27	had	O
27	not	O
27	altered	O
27	.	O

28	``	O
28	The	O
28	position	O
28	of	O
28	my	O
28	government	O
28	has	O
28	not	O
28	changed	O
28	over	O
28	the	O
28	years	O
28	,	O
28	''	O
28	Bush	O
28	said	O
28	.	O

29	``	O
29	We	O
29	believe	O
29	in	O
29	the	O
29	peaceful	B-plausibility
29	settlement	I-event
29	of	I-event
29	this	I-event
29	issue	I-event
29	.	O

30	``	O
30	Bush	O
30	reiterated	O
30	his	O
30	support	B-priority
30	for	I-event
30	the	I-event
30	Taiwan	I-event
30	Relations	I-event
30	Act	I-event
30	,	O
30	under	O
30	which	O
30	the	B-event
30	United	I-event
30	States	I-event
30	is	O
30	committed	B-priority
30	to	I-event
30	providing	I-event
30	the	I-event
30	island	I-event
30	with	I-event
30	the	I-event
30	means	I-priority
30	to	I-event
30	defend	I-event
30	itself	I-event
30	.	O

31	Beijing	O
31	has	O
31	repeatedly	O
31	threatened	O
31	to	O
31	take	O
31	Taiwan	O
31	by	O
31	force	O
31	should	O
31	the	O
31	island	O
31	declare	O
31	formal	O
31	independence	O
31	.	O

32	In	O
32	a	O
32	speech	O
32	to	O
32	the	O
32	Japanese	O
32	Diet	O
32	(	O
32	parliament	O
32	)	O
32	on	O
32	Tuesday	O
32	,	O
32	Bush	O
32	said	O
32	the	B-event
32	US	I-event
32	would	I-plausibility
32	continue	I-event
32	to	I-event
32	support	I-priority
32	its	I-event
32	allies	I-event
32	in	I-event
32	the	I-event
32	Asia	I-event
32	Pacific	I-event
32	region	I-event
32	.	O

33	Reference	O
33	:	O
33	EUP20020521000454	O
33	Tirana	O
33	ATA	O
33	in	O
33	English	O
33	1929	O
33	GMT	O
33	21	O
33	May	O
33	02	O
33	DOMESTIC	O
33	POLITICAL	O
33	LEADER	O
33	TIRANA	O
33	,	O
33	may	O
33	21	O
33	(	O
33	ATA	O
33	)	O
33	--	O
33	Parliamentary	O
33	Commission	O
33	on	O
33	Electoral	O
33	Reform	O
33	is	O
33	now	O
33	complete	O
33	with	O
33	all	O
33	members	O
33	that	B-event
33	are	I-priority
33	to	I-event
33	represent	I-event
33	parliamentary	I-event
33	parties	I-event
33	.	O

34	Socialist	O
34	Party	O
34	will	O
34	be	O
34	represented	O
34	in	O
34	the	O
34	commission	O
34	by	O
34	five	O
34	members	O
34	:	O
34	Bashkim	O
34	Fino	O
34	,	O
34	Ylli	O
34	Bufi	O
34	,	O
34	Taulant	O
34	Dedja	O
34	,	O
34	Blendi	O
34	Klosi	O
34	,	O
34	and	O
34	Durim	O
34	Hushi	O
34	.	O

35	From	O
35	the	O
35	governing	O
35	coalition	O
35	``	O
35	Alliance	O
35	for	O
35	State	O
35	''	O
35	,	O
35	the	O
35	Social	O
35	Democratic	O
35	Party	O
35	(	O
35	SDP	O
35	)	O
35	will	O
35	be	O
35	represented	O
35	in	O
35	the	O
35	commission	O
35	by	O
35	Gaqo	O
35	Apostoli	O
35	,	O
35	Human	O
35	Rights	O
35	Union	O
35	Party	O
35	(	O
35	PBDNj	O
35	)	O
35	by	O
35	Ligoraq	O
35	Karamelo	O
35	,	O
35	and	O
35	the	O
35	Agrarian	O
35	Party	O
35	by	O
35	Ndue	O
35	Preka	O
35	.	O

36	The	O
36	joint	O
36	majority-opposition	O
36	commission	O
36	was	O
36	completed	O
36	yesterday	O
36	with	O
36	the	O
36	presentation	O
36	of	O
36	5	O
36	members	O
36	from	O
36	the	O
36	Socialist	O
36	Party	O
36	.	O

37	Soldiers	O
37	Unite	O
37	To	O
37	Defend	O
37	Camp	O
37	X-Ray	O
37	London	O
37	Daily	O
37	Telegraph	O
37	January	O
37	25	O
37	,	O
37	2002	O
37	Soldiers	O
37	Unite	O
37	To	O
37	Defend	O
37	Camp	O
37	X-Ray	O
37	American	O
37	Marines	O
37	are	O
37	bruised	O
37	by	O
37	criticism	O
37	of	O
37	their	O
37	treatment	O
37	of	O
37	Taliban	O
37	and	O
37	al-Qa'eda	O
37	prisoners	O
37	,	O
37	reports	O
37	Toby	O
37	Harnden	O
37	in	O
37	Guantanamo	O
37	Bay	O
37	,	O
37	Cuba	O
37	Before	O
37	dawn	O
37	,	O
37	the	O
37	prison	O
37	camp	O
37	echoes	O
37	to	O
37	the	O
37	voice	O
37	of	O
37	the	O
37	muezzin	O
37	as	O
37	the	O
37	Muslim	O
37	inmates	O
37	are	O
37	called	O
37	to	O
37	prayer	O
37	.	O

38	It	O
38	is	O
38	5.17am	O
38	and	O
38	Lieut	O
38	Abuhena	O
38	Mohammad	O
38	Saiful-Islam	O
38	of	O
38	the	O
38	US	O
38	navy	O
38	is	O
38	performing	O
38	his	O
38	first	O
38	duty	O
38	as	O
38	Camp	O
38	X-Ray	O
38	's	O
38	chaplin	O
38	and	O
38	imam	O
38	.	O

39	``	O
39	God	B-event
39	is	O
39	great	B-priority
39	,	O
39	God	B-event
39	is	O
39	great	B-priority
39	,	O
39	''	O
39	the	O
39	officer	O
39	chants	O
39	in	O
39	Arabic	O
39	through	O
39	a	O
39	loudspeaker	O
39	.	O

40	By	O
40	mid-morning	O
40	,	O
40	they	O
40	are	O
40	lounging	O
40	on	O
40	mats	O
40	on	O
40	the	O
40	concrete	O
40	floors	O
40	of	O
40	their	O
40	8ft-square	O
40	cages	O
40	,	O
40	the	O
40	blistering	O
40	sun	O
40	beating	O
40	on	O
40	the	O
40	tin	O
40	roofs	O
40	.	O

41	Some	O
41	hang	O
41	their	O
41	towels	O
41	out	O
41	to	O
41	dry	O
41	in	O
41	the	O
41	breeze	O
41	.	O

42	Others	O
42	stand	O
42	or	O
42	pace	O
42	around	O
42	before	O
42	slumping	O
42	again	O
42	.	O

43	From	O
43	seven	O
43	wooden	O
43	watchtowers	O
43	,	O
43	guards	O
43	train	O
43	their	O
43	weapons	O
43	on	O
43	the	O
43	captured	O
43	Taliban	O
43	and	O
43	al-Qa'eda	O
43	fighters	O
43	,	O
43	who	O
43	are	O
43	clad	O
43	in	O
43	orange	O
43	jump	O
43	suits	O
43	.	O

44	One	O
44	man	O
44	is	O
44	moved	O
44	back	O
44	to	O
44	his	O
44	cage	O
44	,	O
44	his	O
44	ankles	O
44	and	O
44	wrists	O
44	in	O
44	shackles	O
44	.	O

45	This	O
45	is	O
45	Guantanamo	O
45	Bay	O
45	,	O
45	a	O
45	sleepy	O
45	and	O
45	almost	O
45	forgotten	O
45	American	O
45	outpost	O
45	of	O
45	45	O
45	square	O
45	miles	O
45	on	O
45	the	O
45	eastern	O
45	coast	O
45	of	O
45	Cuba	O
45	.	O

46	On	O
46	entering	O
46	Camp	O
46	X-Ray	O
46	,	O
46	one	O
46	inmate	O
46	vowed	O
46	to	O
46	kill	O
46	an	O
46	American	O
46	before	O
46	he	O
46	left	O
46	.	O

47	Another	O
47	detainee	O
47	bit	O
47	a	O
47	guard	O
47	trying	O
47	to	O
47	subdue	O
47	him	O
47	and	O
47	,	O
47	two	O
47	days	O
47	ago	O
47	,	O
47	another	O
47	spat	O
47	on	O
47	a	O
47	military	O
47	policeman	O
47	.	O

48	``	O
48	They	O
48	're	O
48	just	O
48	chilling	O
48	out	O
48	,	O
48	that	O
48	's	O
48	exactly	O
48	what	O
48	they	O
48	're	O
48	doing	O
48	,	O
48	''	O
48	said	O
48	Staff	O
48	Sgt	O
48	Chuck	O
48	Albrecht	O
48	.	O

49	``	O
49	Our	O
49	guys	O
49	are	O
49	pretty	O
49	dirty	O
49	.	O

50	Some	O
50	of	O
50	their	O
50	tents	O
50	saw	O
50	service	O
50	in	O
50	the	O
50	Korean	O
50	War	O
50	.	O

51	There	O
51	are	O
51	holes	O
51	in	O
51	them	O
51	,	O
51	but	O
51	for	O
51	now	O
51	the	O
51	problem	O
51	is	O
51	the	O
51	stifling	O
51	heat	O
51	.	O

52	``	O
52	The	O
52	conditions	O
52	my	O
52	men	O
52	live	O
52	in	O
52	are	O
52	very	O
52	similar	O
52	to	O
52	those	O
52	of	O
52	the	O
52	detainees	O
52	,	O
52	''	O
52	said	O
52	Col	O
52	Terry	O
52	Carrico	O
52	.	O

53	The	B-event
53	detainees	I-event
53	may	I-plausibility
53	be	O
53	shackled	B-event
53	,	O
53	even	O
53	as	O
53	they	O
53	are	O
53	operated	O
53	on	O
53	at	O
53	the	O
53	Gitmo	O
53	hospital	O
53	,	O
53	but	O
53	they	O
53	have	O
53	brand	O
53	new	O
53	copies	O
53	of	O
53	the	O
53	Koran	O
53	and	O
53	Lively	O
53	Salon	O
53	anti-dandruff	O
53	shampoo	O
53	that	O
53	promises	O
53	``	O
53	a	O
53	gentle	O
53	formula	O
53	to	O
53	restore	O
53	moisture	O
53	to	O
53	your	O
53	beautiful	O
53	clean	O
53	hair	O
53	''	O
53	.	O

54	Under	O
54	the	O
54	tin	O
54	roofs	O
54	,	O
54	there	O
54	is	O
54	wood	O
54	to	O
54	absorb	O
54	the	O
54	sun	O
54	's	O
54	heat	O
54	and	O
54	keep	O
54	them	O
54	cool	O
54	.	O

55	``	O
55	We	B-event
55	'll	I-event
55	probably	I-plausibility
55	be	I-event
55	giving	I-event
55	them	I-event
55	moisturiser	I-event
55	next	I-event
55	.	O

56	They	O
56	get	O
56	``	O
56	culturally	O
56	appropriate	B-priority
56	''	O
56	halal	B-event
56	meals	I-event
56	.	O

57	So	O
57	do	O
57	the	O
57	American	O
57	soldiers	O
57	,	O
57	at	O
57	Cuba	O
57	's	O
57	only	O
57	McDonald	O
57	's	O
57	restaurant	O
57	or	O
57	the	O
57	all-ranks	O
57	bars	O
57	where	O
57	popcorn	O
57	and	O
57	pizzas	O
57	are	O
57	the	O
57	only	O
57	fare	O
57	.	O

58	When	O
58	the	O
58	detainees	O
58	wanted	O
58	water	O
58	,	O
58	they	O
58	got	O
58	water	O
58	,	O
58	said	O
58	Staff	O
58	Sgt	O
58	Monte	O
58	Webster	O
58	,	O
58	an	O
58	MP	O
58	.	O

59	The	O
59	camp	O
59	interpreters	O
59	had	O
59	even	O
59	devised	O
59	a	O
59	set	O
59	of	O
59	hand	O
59	signals	O
59	if	O
59	a	B-event
59	Taliban	I-event
59	leader	I-event
59	was	O
59	caught	O
59	short	O
59	and	O
59	needed	B-priority
59	to	I-event
59	use	I-event
59	the	I-event
59	portable	I-event
59	lavatory	I-event
59	.	O

60	There	O
60	are	O
60	jokes	O
60	at	O
60	Camp	O
60	X-Ray	O
60	but	O
60	the	O
60	sense	B-plausibility
60	of	I-event
60	danger	I-event
60	is	O
60	ever	O
60	present	O
60	.	O

61	During	O
61	a	O
61	trial	O
61	in	O
61	New	O
61	York	O
61	in	O
61	1998	O
61	,	O
61	an	O
61	al-Qa'eda	O
61	suspect	O
61	used	O
61	a	O
61	comb	O
61	to	O
61	stab	O
61	a	O
61	prison	O
61	warder	O
61	through	O
61	the	O
61	eye	O
61	into	O
61	his	O
61	brain	O
61	.	O

62	``	O
62	They	O
62	're	O
62	willing	O
62	to	O
62	give	O
62	their	O
62	life	O
62	to	O
62	take	O
62	yours	O
62	.	O

63	``	O
63	Newspaper	O
63	coverage	O
63	of	O
63	Camp	O
63	X-Ray	O
63	in	O
63	Britain	O
63	,	O
63	as	O
63	relayed	O
63	by	O
63	American	O
63	television	O
63	and	O
63	radio	O
63	,	O
63	has	O
63	come	O
63	close	O
63	to	O
63	eroding	O
63	morale	O
63	this	O
63	week	O
63	.	O

64	Specialist	O
64	Rivas	O
64	said	O
64	he	O
64	ignored	O
64	the	O
64	press	O
64	.	O

65	If	O
65	I	O
65	let	O
65	it	O
65	get	O
65	to	O
65	me	O
65	I	B-event
65	would	I-plausibility
65	have	I-event
65	a	I-event
