sentence_id	token	gold_modal
12	the	I-event
12	executive	I-event
12	branch	I-event
12	.	O

13	``	O
13	It	O
13	seems	O
13	as	O
13	if	O
13	they	O
13	are	O
13	seeking	O
13	to	O
13	create	O
13	an	O
13	uncontrollable	O
13	social	O
13	situation	O
13	,	O
13	''	O
13	the	O
13	legislator	O
13	stated	O
13	this	O
13	morning	O
13	,	O
13	referring	O
13	to	O
13	the	O
13	demands	O
13	presented	O
13	by	O
13	the	O
13	IMF	O
13	to	O
13	the	O
13	country	O
13	for	O
13	reaching	O
13	a	O
13	new	O
13	agreement	O
13	that	B-event
13	would	I-world
13	bring	I-event
13	in	I-event
13	foreign	I-event
13	financing	I-event
13	for	I-event
13	the	I-event
13	government	I-event
13	's	I-event
13	accounts	I-event
13	.	O

14	Analyzing	O
14	the	O
14	IMF	O
14	's	O
14	responsibility	O
14	in	O
14	the	O
14	complex	O
14	crisis	O
14	the	O
14	country	O
14	is	O
14	experiencing	O
14	,	O
14	Diaz	O
14	Bancalari	O
14	stated	O
14	his	O
14	impression	O
14	that	O
14	``	O
14	the	O
14	IMF	O
14	members	O
14	want	O
14	more	O
14	money	O
14	for	O
14	themselves	O
14	,	O
14	''	O
14	without	O
14	admitting	O
14	``	O
14	any	O
14	degree	O
14	of	O
14	co-responsibility	O
14	their	O
14	managers	O
14	have	O
14	had	O
14	in	O
14	the	O
14	things	O
14	that	O
14	have	O
14	happened	O
14	in	O
14	Argentina	O
14	.	O

15	``	O
15	At	O
15	the	O
15	same	O
15	time	O
15	,	O
15	he	O
15	admitted	O
15	the	O
15	political	O
15	leadership	O
15	's	O
15	``	O
15	own	O
15	mistakes	O
15	''	O
15	and	O
15	those	O
15	of	O
15	his	O
15	party	O
15	in	O
15	particular	O
15	,	O
15	acknowledging	O
15	the	O
15	existence	O
15	of	O
15	a	O
15	``	O
15	certain	O
15	political	O
15	vision	O
15	that	O
15	is	O
15	infiltrating	O
15	Peronism	O
15	,	O
15	which	O
15	is	O
15	a	O
15	liberal	O
15	vision	O
15	.	O

16	``	O
16	``	O
16	All	O
16	the	O
16	governments	O
16	are	O
16	saying	O
16	that	O
16	Argentina	B-event
16	has	I-rules
16	to	I-rules
16	make	I-event
16	arrangements	I-event
16	first	I-event
16	with	I-event
16	the	I-event
16	IMF	I-event
16	before	O
16	receiving	O
16	any	O
16	kind	O
16	of	O
16	aid	O
16	,	O
16	and	O
16	they	O
16	know	O
16	perfectly	O
16	well	O
16	that	O
16	they	O
16	are	O
16	asking	O
16	us	O
16	to	O
16	put	O
16	450,000	O
16	fellow	O
16	citizens	O
16	out	O
16	of	O
16	work	O
16	,	O
16	and	O
16	that	B-event
16	is	O
16	only	O
16	possible	B-world
16	with	O
16	a	O
16	military	O
16	government	O
16	,	O
16	''	O
16	he	O
16	asserted	O
16	.	O

17	``	O
17	Although	O
17	he	O
17	confirmed	O
17	the	O
17	PJ	O
17	bloc	O
17	's	O
17	support	O
17	for	O
17	the	O
17	work	O
17	of	O
17	President	O
17	[	O
17	Eduardo	O
17	]	O
17	Duhalde	O
17	,	O
17	Diaz	O
17	Bancalari	O
17	expressed	O
17	his	O
17	surprise	O
17	at	O
17	``	O
17	the	O
17	statements	O
17	by	O
17	some	O
17	government	O
17	officials	O
17	in	O
17	which	O
17	they	O
17	want	O
17	to	O
17	make	O
17	it	O
17	seem	O
17	that	O
17	there	O
17	is	O
17	no	O
17	will	B-intentional
17	to	I-event
17	discuss	I-event
17	it	I-event
17	in	I-event
17	our	I-event
17	circles	I-event
17	.	O

18	TAIPEI	O
18	,	O
18	Feb	O
18	21	O
18	(	O
18	AFP	O
18	)	O
18	-	O
18	Taiwan	O
18	Foreign	O
18	Minister	O
18	Eugene	O
18	Chien	O
18	on	O
18	Thursday	O
18	hailed	O
18	US	O
18	President	O
18	George	O
18	W.	O
18	Bush	O
18	for	O
18	not	O
18	trading	O
18	away	O
18	the	O
18	island	O
18	's	O
18	interests	O
18	to	O
18	Beijing	O
18	.	O

19	Chien	O
19	said	O
19	the	O
19	closed-door	O
19	meeting	O
19	between	O
19	Bush	O
19	and	O
19	his	O
19	Chinese	O
19	counterpart	O
19	Jiang	O
19	Zemin	O
19	suggested	O
19	there	O
19	remained	O
19	differences	O
19	to	O
19	be	O
19	tackled	O
19	.	O

20	As	O
20	to	O
20	the	O
20	Taiwan	O
20	issue	O
20	,	O
20	Chien	O
20	said	O
20	:	O
20	``	O
20	The	O
20	press	O
20	conference	O
20	showed	O
20	the	O
20	result	B-world
20	of	I-event
20	the	I-event
20	discussions	I-event
20	entirely	O
20	match	O
20	our	O
20	forecast	O
20	...	O
20	''	O
20	Chien	O
20	voiced	O
20	his	O
20	gratitude	O
20	to	O
20	Bush	O
20	for	O
20	``	O
20	having	O
20	honored	O
20	his	O
20	commitment	O
20	''	O
20	he	O
20	pledged	O
20	to	O
20	Taipei	O
20	before	O
20	his	O
20	Asian	O
20	trip	O
20	,	O
20	which	O
20	also	O
20	took	O
20	him	O
20	to	O
20	Japan	O
20	and	O
20	South	O
20	Korea	O
20	.	O

21	Taiwan	O
21	's	O
21	foreign	O
21	ministry	O
21	spokeswoman	O
21	had	O
21	said	O
21	ahead	O
21	of	O
21	Bush	O
21	's	O
21	departure	O
21	for	O
21	Asia	O
21	that	O
21	Washington	O
21	had	O
21	assured	O
21	Taipei	O
21	its	B-event
21	interests	I-event
21	would	I-world
21	not	O
21	be	B-event
21	harmed	I-event
21	.	O

22	Taiwan	O
22	's	O
22	foreign	O
22	ministry	O
22	has	O
22	set	O
22	up	O
22	an	O
22	ad	O
22	hoc	O
22	group	O
22	to	B-intentional
22	monitor	I-intentional
22	the	I-event
22	trip	I-event
22	around-the-clock	I-event
22	and	O
22	report	O
22	to	O
22	President	O
22	Chen	O
22	Shui-bian	O
22	.	O

23	Taipei	O
23	's	O
23	de	O
23	facto	O
23	embassy	O
23	in	O
23	Washington	O
23	has	O
23	been	O
23	given	O
23	a	O
23	similar	O
23	task	O
23	.	O

24	Chien	O
24	said	O
24	he	O
24	also	O
24	hoped	O
24	``	O
24	Washington	O
24	will	O
24	continue	O
24	to	B-intentional
24	enhance	I-intentional
24	its	I-event
24	ties	I-event
24	with	I-event
24	Taipei	I-event
24	while	O
24	seeking	O
24	to	B-intentional
24	mend	I-intentional
24	fences	I-event
24	with	I-event
24	Beijing	I-event
24	.	O

25	``	O
25	Bush	O
25	,	O
25	who	O
25	arrived	O
25	in	O
25	China	O
25	Thursday	O
25	morning	O
25	,	O
25	said	O
25	the	O
25	United	O
25	States	O
25	hoped	O
25	for	O
25	a	O
25	``	O
25	peaceful	B-world
25	settlement	I-event
25	''	I-event
25	to	I-event
25	tensions	I-event
25	between	I-event
25	China	I-event
25	and	I-event
25	Taiwan	I-event
25	and	O
25	stressed	O
25	Washington	O
25	's	O
25	policy	B-rules
25	on	I-event
25	the	I-event
25	island	I-event
25	had	O
25	not	O
25	altered	O
25	.	O

26	``	O
26	The	O
26	position	O
26	of	O
26	my	O
26	government	O
26	has	O
26	not	O
26	changed	O
26	over	O
26	the	O
26	years	O
26	,	O
26	''	O
26	Bush	O
26	said	O
26	.	O

27	``	O
27	Bush	O
27	reiterated	O
27	his	O
27	support	B-intentional
27	for	I-event
27	the	I-event
27	Taiwan	I-event
27	Relations	I-event
27	Act	I-event
27	,	O
27	under	O
27	which	O
27	the	B-event
27	United	I-event
27	States	I-event
27	is	O
27	committed	B-rules
27	to	I-event
27	providing	I-event
27	the	I-event
27	island	I-event
27	with	I-event
27	the	I-event
27	means	I-intentional
27	to	I-event
27	defend	I-event
27	itself	I-event
27	.	O

28	Beijing	O
28	has	O
28	repeatedly	O
28	threatened	O
28	to	O
28	take	O
28	Taiwan	O
28	by	O
28	force	O
28	should	O
28	the	O
28	island	O
28	declare	O
28	formal	O
28	independence	O
28	.	O

29	``	O
29	We	O
29	will	O
29	continue	O
29	to	O
29	show	O
29	American	O
29	power	O
29	and	O
29	purpose	O
29	in	O
29	support	B-intentional
29	of	I-event
29	the	I-event
29	Philippines	I-event
29	...	I-event
29	Australia	I-event
29	...	I-event
29	and	I-event
29	Thailand	I-event
29	...	O
29	America	O
29	will	O
29	remember	O
29	our	O
29	commitments	B-rules
29	to	I-event
29	the	I-event
29	people	I-event
29	on	I-event
29	Taiwan	I-event
29	,	O
29	''	O
29	he	O
29	said	O
29	,	O
29	without	O
29	elaborating	O
29	.	O

30	Socialist	O
30	Party	O
30	will	O
30	be	O
30	represented	O
30	in	O
30	the	O
30	commission	O
30	by	O
30	five	O
30	members	O
30	:	O
30	Bashkim	O
30	Fino	O
30	,	O
30	Ylli	O
30	Bufi	O
30	,	O
30	Taulant	O
30	Dedja	O
30	,	O
30	Blendi	O
30	Klosi	O
30	,	O
30	and	O
30	Durim	O
30	Hushi	O
30	.	O

31	From	O
31	the	O
31	governing	O
31	coalition	O
31	``	O
31	Alliance	O
31	for	O
31	State	O
31	''	O
31	,	O
31	the	O
31	Social	O
31	Democratic	O
31	Party	O
31	(	O
31	SDP	O
31	)	O
31	will	O
31	be	O
31	represented	O
31	in	O
31	the	O
31	commission	O
31	by	O
31	Gaqo	O
31	Apostoli	O
31	,	O
31	Human	O
31	Rights	O
31	Union	O
31	Party	O
31	(	O
31	PBDNj	O
31	)	O
31	by	O
31	Ligoraq	O
31	Karamelo	O
31	,	O
31	and	O
31	the	O
31	Agrarian	O
31	Party	O
31	by	O
31	Ndue	O
31	Preka	O
31	.	O

32	Democratic	B-event
32	Party	I-event
32	is	O
32	to	B-rules
32	be	I-rules
32	represented	I-event
32	in	I-event
32	the	I-event
32	commission	I-event
32	by	I-event
32	2	I-event
32	members	I-event
32	,	O
32	Jemin	O
32	Gjana	O
32	and	O
32	Sokol	O
32	Olldashi	O
32	,	O
32	whereas	O
32	New	O
32	democratic	O
32	Party	O
32	will	O
32	be	O
32	represented	O
32	by	O
32	Nard	O
32	Ndoka	O
32	.	O

33	Other	O
33	parliamentarian	O
33	parties	O
33	will	O
33	have	O
33	their	O
33	representatives	O
33	as	O
33	well	O
33	.	O

34	Soldiers	O
34	Unite	O
34	To	O
34	Defend	O
34	Camp	O
34	X-Ray	O
34	London	O
34	Daily	O
34	Telegraph	O
34	January	O
34	25	O
34	,	O
34	2002	O
34	Soldiers	O
34	Unite	O
34	To	O
34	Defend	O
34	Camp	O
34	X-Ray	O
34	American	O
34	Marines	O
34	are	O
34	bruised	O
34	by	O
34	criticism	O
34	of	O
34	their	O
34	treatment	O
34	of	O
34	Taliban	O
34	and	O
34	al-Qa'eda	O
34	prisoners	O
34	,	O
34	reports	O
34	Toby	O
34	Harnden	O
34	in	O
34	Guantanamo	O
34	Bay	O
34	,	O
34	Cuba	O
34	Before	O
34	dawn	O
34	,	O
34	the	O
34	prison	O
34	camp	O
34	echoes	O
34	to	O
34	the	O
34	voice	O
34	of	O
34	the	O
34	muezzin	O
34	as	O
34	the	O
34	Muslim	O
34	inmates	O
34	are	O
34	called	O
34	to	O
34	prayer	O
34	.	O

35	It	O
35	is	O
35	5.17am	O
35	and	O
35	Lieut	O
35	Abuhena	O
35	Mohammad	O
35	Saiful-Islam	O
35	of	O
35	the	O
35	US	O
35	navy	O
35	is	O
35	performing	O
35	his	O
35	first	O
35	duty	O
35	as	O
35	Camp	O
35	X-Ray	O
35	's	O
35	chaplin	O
35	and	O
35	imam	O
35	.	O

36	``	O
36	I	O
36	bear	O
36	witness	O
36	that	O
36	Mohammed	O
36	is	O
36	his	O
36	messenger	O
36	.	O

37	Come	O
37	to	O
37	pray	O
37	,	O
37	come	O
37	to	O
37	success	O
37	.	O

38	``	O
38	The	O
38	detainees	O
38	recite	O
38	the	O
38	Koran	O
38	together	O
38	,	O
38	the	O
38	first	O
38	of	O
38	the	O
38	day	O
38	's	O
38	five	O
38	prayer	O
38	sessions	O
38	.	O

39	By	O
39	mid-morning	O
39	,	O
39	they	O
39	are	O
39	lounging	O
39	on	O
39	mats	O
39	on	O
39	the	O
39	concrete	O
39	floors	O
39	of	O
39	their	O
39	8ft-square	O
39	cages	O
39	,	O
39	the	O
39	blistering	O
39	sun	O
39	beating	O
39	on	O
39	the	O
39	tin	O
39	roofs	O
39	.	O

40	Some	O
40	hang	O
40	their	O
40	towels	O
40	out	O
40	to	O
40	dry	O
40	in	O
40	the	O
40	breeze	O
40	.	O

41	A	O
41	few	O
41	call	O
41	to	O
41	each	O
41	other	O
41	.	O

42	Others	O
42	stand	O
42	or	O
42	pace	O
42	around	O
42	before	O
42	slumping	O
42	again	O
42	.	O

43	A	O
43	Humvee	O
43	moves	O
43	slowly	O
43	around	O
43	the	O
43	perimeter	O
43	as	O
43	US	O
43	Marines	O
43	,	O
43	M16	B-event
43	assault	I-event
43	rifles	I-event
43	at	O
43	the	O
43	ready	B-intentional
43	,	O
43	stand	O
43	guard	O
43	.	O

44	From	O
44	seven	O
44	wooden	O
44	watchtowers	O
44	,	O
44	guards	O
44	train	O
44	their	O
44	weapons	O
44	on	O
44	the	O
44	captured	O
44	Taliban	O
44	and	O
44	al-Qa'eda	O
44	fighters	O
44	,	O
44	who	O
44	are	O
44	clad	O
44	in	O
44	orange	O
44	jump	O
44	suits	O
44	.	O

45	This	O
45	is	O
45	Guantanamo	O
45	Bay	O
45	,	O
45	a	O
45	sleepy	O
45	and	O
45	almost	O
45	forgotten	O
45	American	O
45	outpost	O
45	of	O
45	45	O
45	square	O
45	miles	O
45	on	O
45	the	O
45	eastern	O
45	coast	O
45	of	O
45	Cuba	O
45	.	O

46	Seized	O
46	by	O
46	646	O
46	Marines	O
46	in	O
46	whaling	O
46	boats	O
46	in	O
46	1898	O
46	during	O
46	the	O
46	Spanish-American	O
46	War	O
46	,	O
46	it	O
46	has	O
46	been	O
46	in	O
46	US	O
46	hands	O
46	ever	O
46	since	O
46	-	O
46	Gitmo	O
46	,	O
46	for	O
46	short	O
46	,	O
46	or	O
46	the	O
46	Pearl	O
46	of	O
46	the	O
46	Caribbean	O
46	for	O
46	those	O
46	soldiers	O
46	with	O
46	a	O
46	sense	O
46	of	O
46	humour	O
46	.	O

47	On	O
47	entering	O
47	Camp	O
47	X-Ray	O
47	,	O
47	one	O
47	inmate	O
47	vowed	O
47	to	O
47	kill	O
47	an	O
47	American	O
47	before	O
47	he	O
47	left	O
47	.	O

48	Another	O
48	detainee	O
48	bit	O
48	a	O
48	guard	O
48	trying	O
48	to	O
48	subdue	O
48	him	O
48	and	O
48	,	O
48	two	O
48	days	O
48	ago	O
48	,	O
48	another	O
48	spat	O
48	on	O
48	a	O
48	military	O
48	policeman	O
48	.	O

49	Such	O
49	incidents	O
49	have	O
49	been	O
49	rare	O
49	,	O
49	however	O
49	,	O
49	and	O
49	most	O
49	of	O
49	the	O
49	camp	O
49	's	O
49	158	O
49	Muslim	O
49	fanatics	O
49	are	O
49	compliant	O
49	,	O
49	the	O
49	guards	O
49	say	O
49	.	O

50	``	O
50	They	O
50	're	O
50	just	O
50	chilling	O
50	out	O
50	,	O
50	that	O
50	's	O
50	exactly	O
50	what	O
50	they	O
50	're	O
50	doing	O
50	,	O
50	''	O
50	said	O
50	Staff	O
50	Sgt	O
50	Chuck	O
50	Albrecht	O
50	.	O

51	``	O
51	Our	O
51	guys	O
51	are	O
51	pretty	O
51	dirty	O
51	.	O

52	They	O
52	get	O
52	granola	O
52	bars	O
52	,	O
52	a	O
52	box	O
52	of	O
52	apple	O
52	jacks	O
52	and	O
52	fresh	O
52	fruit	O
52	.	O

53	``	O
53	Like	O
53	most	O
53	Marines	O
53	and	O
53	MPs	O
53	making	O
53	up	O
53	the	O
53	1,200-strong	O
53	force	O
53	,	O
53	Staff	O
53	Sgt	O
53	Albrecht	O
53	is	O
53	angry	O
53	at	O
53	accusations	B-knowledge
53	that	I-event
53	the	I-event
53	detainees	I-event
53	have	I-event
53	been	I-event
53	mistreated	I-event
53	.	O

54	Some	O
54	of	O
54	their	O
54	tents	O
54	saw	O
54	service	O
54	in	O
54	the	O
54	Korean	O
54	War	O
54	.	O

55	The	B-event
55	detainees	I-event
55	may	I-world
55	be	O
55	shackled	B-event
55	,	O
55	even	O
55	as	O
55	they	O
55	are	O
55	operated	O
55	on	O
55	at	O
55	the	O
55	Gitmo	O
55	hospital	O
55	,	O
55	but	O
55	they	O
55	have	O
55	brand	O
55	new	O
55	copies	O
55	of	O
55	the	O
55	Koran	O
55	and	O
55	Lively	O
55	Salon	O
55	anti-dandruff	O
55	shampoo	O
55	that	O
55	promises	O
55	``	O
55	a	O
55	gentle	O
55	formula	O
55	to	O
55	restore	O
55	moisture	O
55	to	O
55	your	O
55	beautiful	O
55	clean	O
55	hair	O
55	''	O
55	.	O

56	Under	O
56	the	O
56	tin	O
56	roofs	O
56	,	O
56	there	O
56	is	O
56	wood	O
56	to	O
56	absorb	O
56	the	O
56	sun	O
56	's	O
56	heat	O
56	and	O
56	keep	O
56	them	O
56	cool	O
56	.	O

57	Some	O
57	of	O
57	the	O
57	detainees	O
57	had	O
57	wrinkled	O
57	faces	O
57	,	O
57	a	O
57	Marine	O
57	officer	O
57	noted	O
57	.	O

58	``	O
58	We	B-event
58	'll	I-event
58	probably	I-knowledge
58	be	I-event
58	giving	I-event
58	them	I-event
58	moisturiser	I-event
58	next	I-event
58	.	O

59	When	O
59	the	O
59	detainees	O
59	wanted	O
59	water	O
59	,	O
59	they	O
59	got	O
59	water	O
59	,	O
59	said	O
59	Staff	O
59	Sgt	O
59	Monte	O
59	Webster	O
59	,	O
59	an	O
59	MP	O
59	.	O

60	The	O
60	camp	O
60	interpreters	O
60	had	O
60	even	O
60	devised	O
60	a	O
60	set	O
60	of	O
60	hand	O
60	signals	O
60	if	O
60	a	B-event
60	Taliban	I-event
60	leader	I-event
60	was	O
60	caught	O
60	short	O
60	and	O
60	needed	B-rules
60	to	I-event
60	use	I-event
60	the	I-event
60	portable	I-event
60	lavatory	I-event
60	.	O

61	There	O
61	are	O
61	jokes	O
61	at	O
61	Camp	O
61	X-Ray	O
61	but	O
61	the	O
61	sense	B-knowledge
61	of	I-event
61	danger	I-event
61	is	O
61	ever	O
61	present	O
61	.	O

62	During	O
62	a	O
62	trial	O
62	in	O
62	New	O
62	York	O
62	in	O
62	1998	O
62	,	O
62	an	O
62	al-Qa'eda	O
62	suspect	O
62	used	O
62	a	O
62	comb	O
62	to	O
62	stab	O
62	a	O
62	prison	O
62	warder	O
62	through	O
62	the	O
62	eye	O
62	into	O
62	his	O
62	brain	O
62	.	O

63	``	O
63	They	O
63	're	O
63	willing	O
63	to	O
63	give	O
63	their	O
63	life	O
63	to	O
63	take	O
63	yours	O
63	.	O

64	``	O
64	Newspaper	O
64	coverage	O
64	of	O
64	Camp	O
64	X-Ray	O
64	in	O
64	Britain	O
64	,	O
64	as	O
64	relayed	O
64	by	O
64	American	O
64	television	O
64	and	O
64	radio	O
64	,	O
64	has	O
64	come	O
64	close	O
64	to	O
64	eroding	O
64	morale	O
64	this	O
64	week	O
64	.	O

65	Specialist	O
65	Rivas	O
65	said	O
65	he	O
65	ignored	O
65	the	O
65	press	O
65	.	O

66	``	O
66	It	O
66	's	O
66	propaganda	O
66	.	O

67	``	O
67	Staff	O
67	Sgt	O
67	Webster	O
67	was	O
67	frustrated	O
67	.	O

68	``	O
68	We	O
68	as	O
68	well	O
68	as	O
68	the	O
68	British	O
68	have	O
68	always	O
68	been	O
68	the	O
68	ones	O
68	who	O
68	've	O
68	been	O
68	humane	O
68	.	O

69	``	O
69	Brig	O
69	Lehnert	O
69	accepted	O
69	that	O
69	the	O
69	detainees	O
69	were	O
69	living	O
69	in	O
69	basic	O
69	conditions	O
69	but	O
69	argued	O
69	that	O
69	this	B-event
69	would	I-world
69	improve	I-event
69	once	O
69	permanent	O
69	facilities	O
69	were	O
69	built	O
69	.	O

70	At	O
70	the	O
70	camp	O
70	,	O
70	Marine	O
70	engineers	O
70	saw	O
70	and	O
70	hammer	O
70	away	O
70	as	O
70	an	O
70	interrogation	O
70	centre	O
70	and	O
70	new	O
70	cages	O
70	are	O
70	finished	O
70	.	O

71	The	O
71	target	B-intentional
71	capacity	I-event
71	is	O
71	2,000	O
71	.	O

72	A	O
72	sign	O
72	pointing	O
72	to	O
72	Mecca	O
72	has	O
72	just	O
72	been	O
72	erected	O
72	,	O
72	but	O
72	the	B-event
72	defeated	I-event
72	fighters	I-event
72	are	O
72	never	O
72	allowed	B-rules
72	to	I-event
72	forget	I-event
72	that	I-event
72	America	I-event
72	,	O
72	their	O
72	sworn	O
72	enemy	O
72	,	O
72	now	B-event
72	controls	I-event
72	them	I-event
72	.	O

73	I	B-event
73	must	I-rules
73	warn	I-event
73	at	I-event
73	the	I-event
73	outset	I-event
73	that	I-event
73	there	I-event
73	are	I-event
73	two	I-event
73	groups	I-event
73	of	I-event
73	persons	I-event
73	whose	I-event
73	analyses	I-event
73	must	I-rules
73	be	I-event
73	handled	I-event
73	with	I-event
73	caution	I-event
73	.	O

74	The	O
74	second	O
74	group	O
74	is	O
74	that	O
74	of	O
74	``	O
74	winning	O
74	''	O
74	and	O
74	``	O
74	losing	O
74	''	O
74	politicians	O
74	.	O

75	These	O
75	two	O
75	groups	O
75	dominated	O
75	the	O
75	pre-election	O
75	period	O
75	with	O
75	all	O
75	sorts	O
75	of	O
75	analyses	O
75	and	O
75	predictions	O
75	whose	O
75	value	O
75	is	O
75	yet	O
