sentence_id	token	gold_modal
10	can	I_agent
10	not	O
10	,	O
10	therefore	O
10	,	O
10	blame	B_event
10	the	I_event
10	world	I_event
10	for	I_event
10	viewing	I_event
10	such	I_event
10	reports	I_event
10	as	I_event
10	a	I_event
10	tool	I_event
10	to	I_event
10	advance	I_event
10	America	I_event
10	's	I_event
10	foreign	I_event
10	policy	I_event
10	.	O

11	Buenos	O
11	Aires	O
11	,	O
11	22	O
11	April	O
11	(	O
11	Telam	O
11	)	O
11	--	O
11	Justicialist	O
11	Deputy	O
11	Jose	O
11	Manuel	O
11	Diaz	O
11	Bancalari	O
11	said	O
11	today	O
11	that	O
11	the	O
11	IMF	O
11	``	O
11	is	O
11	seeking	O
11	to	O
11	create	O
11	an	O
11	uncontrollable	O
11	social	O
11	situation	O
11	''	O
11	with	O
11	the	O
11	demands	O
11	it	O
11	has	O
11	made	O
11	of	O
11	the	O
11	government	O
11	and	O
11	,	O
11	on	O
11	the	O
11	other	O
11	hand	O
11	,	O
11	he	O
11	confirmed	O
11	the	O
11	PJ	O
11	[	O
11	Justicialist	O
11	Party	O
11	]	O
11	bloc	O
11	's	O
11	willingness	O
11	to	O
11	support	O
11	approval	B_rules
11	of	I_event
11	the	I_event
11	draft	I_event
11	law	I_event
11	on	I_event
11	bonds	I_event
11	submitted	I_event
11	by	I_event
11	the	I_event
11	executive	I_event
11	branch	I_event
11	.	O

12	``	O
12	It	O
12	seems	O
12	as	O
12	if	O
12	they	O
12	are	O
12	seeking	O
12	to	O
12	create	O
12	an	O
12	uncontrollable	O
12	social	O
12	situation	O
12	,	O
12	''	O
12	the	O
12	legislator	O
12	stated	O
12	this	O
12	morning	O
12	,	O
12	referring	O
12	to	O
12	the	O
12	demands	O
12	presented	O
12	by	O
12	the	O
12	IMF	O
12	to	O
12	the	O
12	country	O
12	for	O
12	reaching	O
12	a	O
12	new	O
12	agreement	O
12	that	B_event
12	would	I_world
12	bring	I_event
12	in	I_event
12	foreign	I_event
12	financing	I_event
12	for	I_event
12	the	I_event
12	government	I_event
12	's	I_event
12	accounts	I_event
12	.	O

13	``	O
13	``	O
13	All	O
13	the	O
13	governments	O
13	are	O
13	saying	O
13	that	O
13	Argentina	B_event
13	has	I_rules
13	to	I_rules
13	make	I_event
13	arrangements	I_event
13	first	I_event
13	with	I_event
13	the	I_event
13	IMF	I_event
13	before	O
13	receiving	O
13	any	O
13	kind	O
13	of	O
13	aid	O
13	,	O
13	and	O
13	they	O
13	know	O
13	perfectly	O
13	well	O
13	that	O
13	they	O
13	are	O
13	asking	O
13	us	O
13	to	O
13	put	O
13	450,000	O
13	fellow	O
13	citizens	O
13	out	O
13	of	O
13	work	O
13	,	O
13	and	O
13	that	B_event
13	is	O
13	only	O
13	possible	B_world
13	with	O
13	a	O
13	military	O
13	government	O
13	,	O
13	''	O
13	he	O
13	asserted	O
13	.	O

14	``	O
14	Although	O
14	he	O
14	confirmed	O
14	the	O
14	PJ	O
14	bloc	O
14	's	O
14	support	O
14	for	O
14	the	O
14	work	O
14	of	O
14	President	O
14	[	O
14	Eduardo	O
14	]	O
14	Duhalde	O
14	,	O
14	Diaz	O
14	Bancalari	O
14	expressed	O
14	his	O
14	surprise	O
14	at	O
14	``	O
14	the	O
14	statements	O
14	by	O
14	some	O
14	government	O
14	officials	O
14	in	O
14	which	O
14	they	O
14	want	O
14	to	O
14	make	O
14	it	O
14	seem	O
14	that	O
14	there	O
14	is	O
14	no	O
14	will	B_intentional
14	to	I_event
14	discuss	I_event
14	it	I_event
14	in	I_event
14	our	I_event
14	circles	I_event
14	.	O

15	``	O
15	However	O
15	,	O
15	he	O
15	clarified	O
15	that	O
15	the	O
15	willingness	B_intentional
15	to	I_event
15	deal	I_event
15	quickly	I_event
15	with	I_event
15	the	I_event
15	draft	I_event
15	law	I_event
15	``	O
15	does	O
15	not	O
15	mean	O
15	a	O
15	desire	B_intentional
15	to	I_event
15	approve	I_event
15	it	I_event
15	,	O
15	because	O
15	discussing	B_event
15	it	I_event
15	in	I_event
15	the	I_event
15	abstract	I_event
15	is	O
15	not	O
15	very	O
15	responsible	B_rules
15	.	O

16	``	O
16	The	O
16	deputy	O
16	stressed	O
16	the	O
16	value	O
16	of	O
16	the	O
16	bonds	O
16	the	O
16	government	O
16	will	O
16	issue	O
16	for	O
16	the	O
16	depositors	O
16	,	O
16	asking	O
16	who	B_event
16	would	I_world
16	want	I_event
16	``	I_event
16	certificates	I_event
16	of	I_event
16	deposit	I_event
16	in	I_event
16	bankrupt	I_event
16	banks	I_event
16	''	I_event
16	and	O
16	saying	O
16	that	O
16	instead	O
16	,	O
16	``	O
16	however	O
16	we	O
16	move	O
16	forward	O
16	into	O
16	the	O
16	future	O
16	,	O
16	there	O
16	will	O
16	always	O
16	be	O
16	the	B_event
16	state	I_event
16	's	I_event
16	legal	I_rules
16	continuity	I_event
16	backing	I_event
16	the	I_event
16	obligation	I_event
16	.	O

17	TAIPEI	O
17	,	O
17	Feb	O
17	21	O
17	(	O
17	AFP	O
17	)	O
17	-	O
17	Taiwan	O
17	Foreign	O
17	Minister	O
17	Eugene	O
17	Chien	O
17	on	O
17	Thursday	O
17	hailed	O
17	US	O
17	President	O
17	George	O
17	W.	O
17	Bush	O
17	for	O
17	not	O
17	trading	O
17	away	O
17	the	O
17	island	O
17	's	O
17	interests	O
17	to	O
17	Beijing	O
17	.	O

18	Chien	O
18	said	O
18	the	O
18	closed-door	O
18	meeting	O
18	between	O
18	Bush	O
18	and	O
18	his	O
18	Chinese	O
18	counterpart	O
18	Jiang	O
18	Zemin	O
18	suggested	O
18	there	O
18	remained	O
18	differences	O
18	to	O
18	be	O
18	tackled	O
18	.	O

19	Taiwan	O
19	's	O
19	foreign	O
19	ministry	O
19	spokeswoman	O
19	had	O
19	said	O
19	ahead	O
19	of	O
19	Bush	O
19	's	O
19	departure	O
19	for	O
19	Asia	O
19	that	O
19	Washington	O
19	had	O
19	assured	O
19	Taipei	O
19	its	B_event
19	interests	I_event
19	would	I_world
19	not	O
19	be	B_event
19	harmed	I_event
19	.	O

20	Taiwan	O
20	's	O
20	foreign	O
20	ministry	O
20	has	O
20	set	O
20	up	O
20	an	O
20	ad	O
20	hoc	O
20	group	O
20	to	B_intentional
20	monitor	I_intentional
20	the	I_event
20	trip	I_event
20	around-the-clock	I_event
20	and	O
20	report	O
20	to	O
20	President	O
20	Chen	O
20	Shui-bian	O
20	.	O

21	Taipei	O
21	's	O
21	de	O
21	facto	O
21	embassy	O
21	in	O
21	Washington	O
21	has	O
21	been	O
21	given	O
21	a	O
21	similar	O
21	task	O
21	.	O

22	Chien	O
22	said	O
22	he	O
22	also	O
22	hoped	O
22	``	O
22	Washington	O
22	will	O
22	continue	O
22	to	B_intentional
22	enhance	I_intentional
22	its	I_event
22	ties	I_event
22	with	I_event
22	Taipei	I_event
22	while	O
22	seeking	O
22	to	B_intentional
22	mend	I_intentional
22	fences	I_event
22	with	I_event
22	Beijing	I_event
22	.	O

23	``	O
23	The	O
23	position	O
23	of	O
23	my	O
23	government	O
23	has	O
23	not	O
23	changed	O
23	over	O
23	the	O
23	years	O
23	,	O
23	''	O
23	Bush	O
23	said	O
23	.	O

24	``	O
24	We	O
24	believe	O
24	in	O
24	the	O
24	peaceful	B_world
24	settlement	I_event
24	of	I_event
24	this	I_event
24	issue	I_event
24	.	O

25	``	O
25	Bush	O
25	reiterated	O
25	his	O
25	support	B_intentional
25	for	I_event
25	the	I_event
25	Taiwan	I_event
25	Relations	I_event
25	Act	I_event
25	,	O
25	under	O
25	which	O
25	the	B_event
25	United	I_event
25	States	I_event
25	is	O
25	committed	B_rules
25	to	I_event
25	providing	I_event
25	the	I_event
25	island	I_event
25	with	I_event
25	the	I_event
25	means	I_intentional
25	to	I_event
25	defend	I_event
25	itself	I_event
25	.	O

26	Beijing	O
26	has	O
26	repeatedly	O
26	threatened	O
26	to	O
26	take	O
26	Taiwan	O
26	by	O
26	force	O
26	should	O
26	the	O
26	island	O
26	declare	O
26	formal	O
26	independence	O
26	.	O

27	``	O
27	We	O
27	will	O
27	continue	O
27	to	O
27	show	O
27	American	O
27	power	O
27	and	O
27	purpose	O
27	in	O
27	support	B_intentional
27	of	I_event
27	the	I_event
27	Philippines	I_event
27	...	I_event
27	Australia	I_event
27	...	I_event
27	and	I_event
27	Thailand	I_event
27	...	O
27	America	O
27	will	O
27	remember	O
27	our	O
27	commitments	B_rules
27	to	I_event
27	the	I_event
27	people	I_event
27	on	I_event
27	Taiwan	I_event
27	,	O
27	''	O
27	he	O
27	said	O
27	,	O
27	without	O
27	elaborating	O
27	.	O

28	Reference	O
28	:	O
28	EUP20020521000454	O
28	Tirana	O
28	ATA	O
28	in	O
28	English	O
28	1929	O
28	GMT	O
28	21	O
28	May	O
28	02	O
28	DOMESTIC	O
28	POLITICAL	O
28	LEADER	O
28	TIRANA	O
28	,	O
28	may	O
28	21	O
28	(	O
28	ATA	O
28	)	O
28	--	O
28	Parliamentary	O
28	Commission	O
28	on	O
28	Electoral	O
28	Reform	O
28	is	O
28	now	O
28	complete	O
28	with	O
28	all	O
28	members	O
28	that	B_event
28	are	I_intentional
28	to	I_event
28	represent	I_event
28	parliamentary	I_event
28	parties	I_event
28	.	O

29	Socialist	O
29	Party	O
29	will	O
29	be	O
29	represented	O
29	in	O
29	the	O
29	commission	O
29	by	O
29	five	O
29	members	O
29	:	O
29	Bashkim	O
29	Fino	O
29	,	O
29	Ylli	O
29	Bufi	O
29	,	O
29	Taulant	O
29	Dedja	O
29	,	O
29	Blendi	O
29	Klosi	O
29	,	O
29	and	O
29	Durim	O
29	Hushi	O
29	.	O

30	Democratic	B_event
30	Party	I_event
30	is	O
30	to	B_rules
30	be	I_rules
30	represented	I_event
30	in	I_event
30	the	I_event
30	commission	I_event
30	by	I_event
30	2	I_event
30	members	I_event
30	,	O
30	Jemin	O
30	Gjana	O
30	and	O
30	Sokol	O
30	Olldashi	O
30	,	O
30	whereas	O
30	New	O
30	democratic	O
30	Party	O
30	will	O
30	be	O
30	represented	O
30	by	O
30	Nard	O
30	Ndoka	O
30	.	O

31	Other	O
31	parliamentarian	O
31	parties	O
31	will	O
31	have	O
31	their	O
31	representatives	O
31	as	O
31	well	O
31	.	O

32	The	O
32	joint	O
32	majority-opposition	O
32	commission	O
32	was	O
32	completed	O
32	yesterday	O
32	with	O
32	the	O
32	presentation	O
32	of	O
32	5	O
32	members	O
32	from	O
32	the	O
32	Socialist	O
32	Party	O
32	.	O

33	Soldiers	O
33	Unite	O
33	To	O
33	Defend	O
33	Camp	O
33	X-Ray	O
33	London	O
33	Daily	O
33	Telegraph	O
33	January	O
33	25	O
33	,	O
33	2002	O
33	Soldiers	O
33	Unite	O
33	To	O
33	Defend	O
33	Camp	O
33	X-Ray	O
33	American	O
33	Marines	O
33	are	O
33	bruised	O
33	by	O
33	criticism	O
33	of	O
33	their	O
33	treatment	O
33	of	O
33	Taliban	O
33	and	O
33	al-Qa'eda	O
33	prisoners	O
33	,	O
33	reports	O
33	Toby	O
33	Harnden	O
33	in	O
33	Guantanamo	O
33	Bay	O
33	,	O
33	Cuba	O
33	Before	O
33	dawn	O
33	,	O
33	the	O
33	prison	O
33	camp	O
33	echoes	O
33	to	O
33	the	O
33	voice	O
33	of	O
33	the	O
33	muezzin	O
33	as	O
33	the	O
33	Muslim	O
33	inmates	O
33	are	O
33	called	O
33	to	O
33	prayer	O
33	.	O

34	It	O
34	is	O
34	5.17am	O
34	and	O
34	Lieut	O
34	Abuhena	O
34	Mohammad	O
34	Saiful-Islam	O
34	of	O
34	the	O
34	US	O
34	navy	O
34	is	O
34	performing	O
34	his	O
34	first	O
34	duty	O
34	as	O
34	Camp	O
34	X-Ray	O
34	's	O
34	chaplin	O
34	and	O
34	imam	O
34	.	O

35	``	O
35	God	B_event
35	is	O
35	great	B_rules
35	,	O
35	God	B_event
35	is	O
35	great	B_rules
35	,	O
35	''	O
35	the	O
35	officer	O
35	chants	O
35	in	O
35	Arabic	O
35	through	O
35	a	O
35	loudspeaker	O
35	.	O

36	``	O
36	I	O
36	bear	O
36	witness	O
36	that	O
36	Mohammed	O
36	is	O
36	his	O
36	messenger	O
36	.	O

37	Come	O
37	to	O
37	pray	O
37	,	O
37	come	O
37	to	O
37	success	O
37	.	O

38	``	O
38	The	O
38	detainees	O
38	recite	O
38	the	O
38	Koran	O
38	together	O
38	,	O
38	the	O
38	first	O
38	of	O
38	the	O
38	day	O
38	's	O
38	five	O
38	prayer	O
38	sessions	O
38	.	O

39	A	O
39	few	O
39	call	O
39	to	O
39	each	O
39	other	O
39	.	O

40	Others	O
40	stand	O
40	or	O
40	pace	O
40	around	O
40	before	O
40	slumping	O
40	again	O
40	.	O

41	A	O
41	Humvee	O
41	moves	O
41	slowly	O
41	around	O
41	the	O
41	perimeter	O
41	as	O
41	US	O
41	Marines	O
41	,	O
41	M16	B_event
41	assault	I_event
41	rifles	I_event
41	at	O
41	the	O
41	ready	B_intentional
41	,	O
41	stand	O
41	guard	O
41	.	O

42	From	O
42	seven	O
42	wooden	O
42	watchtowers	O
42	,	O
42	guards	O
42	train	O
42	their	O
42	weapons	O
42	on	O
42	the	O
42	captured	O
42	Taliban	O
42	and	O
42	al-Qa'eda	O
42	fighters	O
42	,	O
42	who	O
42	are	O
42	clad	O
42	in	O
42	orange	O
42	jump	O
42	suits	O
42	.	O

43	One	O
43	man	O
43	is	O
43	moved	O
43	back	O
43	to	O
43	his	O
43	cage	O
43	,	O
43	his	O
43	ankles	O
43	and	O
43	wrists	O
43	in	O
43	shackles	O
43	.	O

44	Seized	O
44	by	O
44	646	O
44	Marines	O
44	in	O
44	whaling	O
44	boats	O
44	in	O
44	1898	O
44	during	O
44	the	O
44	Spanish-American	O
44	War	O
44	,	O
44	it	O
44	has	O
44	been	O
44	in	O
44	US	O
44	hands	O
44	ever	O
44	since	O
44	-	O
44	Gitmo	O
44	,	O
44	for	O
44	short	O
44	,	O
44	or	O
44	the	O
44	Pearl	O
44	of	O
44	the	O
44	Caribbean	O
44	for	O
44	those	O
44	soldiers	O
44	with	O
44	a	O
44	sense	O
44	of	O
44	humour	O
44	.	O

45	On	O
45	entering	O
45	Camp	O
45	X-Ray	O
45	,	O
45	one	O
45	inmate	O
45	vowed	O
45	to	O
45	kill	O
45	an	O
45	American	O
45	before	O
45	he	O
45	left	O
45	.	O

46	Another	O
46	detainee	O
46	bit	O
46	a	O
46	guard	O
46	trying	O
46	to	O
46	subdue	O
46	him	O
46	and	O
46	,	O
46	two	O
46	days	O
46	ago	O
46	,	O
46	another	O
46	spat	O
46	on	O
46	a	O
46	military	O
46	policeman	O
46	.	O

47	Such	O
47	incidents	O
47	have	O
47	been	O
47	rare	O
47	,	O
47	however	O
47	,	O
47	and	O
47	most	O
47	of	O
47	the	O
47	camp	O
47	's	O
47	158	O
47	Muslim	O
47	fanatics	O
47	are	O
47	compliant	O
47	,	O
47	the	O
47	guards	O
47	say	O
47	.	O

48	``	O
48	Our	O
48	guys	O
48	are	O
48	pretty	O
48	dirty	O
48	.	O

49	They	O
49	get	O
49	granola	O
49	bars	O
49	,	O
49	a	O
49	box	O
49	of	O
49	apple	O
49	jacks	O
49	and	O
49	fresh	O
49	fruit	O
49	.	O

50	``	O
50	Like	O
50	most	O
50	Marines	O
50	and	O
50	MPs	O
50	making	O
50	up	O
50	the	O
50	1,200-strong	O
50	force	O
50	,	O
50	Staff	O
50	Sgt	O
50	Albrecht	O
50	is	O
50	angry	O
50	at	O
50	accusations	B_knowledge
50	that	I_event
50	the	I_event
50	detainees	I_event
50	have	I_event
50	been	I_event
50	mistreated	I_event
50	.	O

51	There	O
51	are	O
51	holes	O
51	in	O
51	them	O
51	,	O
51	but	O
51	for	O
51	now	O
51	the	O
51	problem	O
51	is	O
51	the	O
51	stifling	O
51	heat	O
51	.	O

52	``	O
52	The	O
52	conditions	O
52	my	O
52	men	O
52	live	O
52	in	O
52	are	O
52	very	O
52	similar	O
52	to	O
52	those	O
52	of	O
52	the	O
52	detainees	O
52	,	O
52	''	O
52	said	O
52	Col	O
52	Terry	O
52	Carrico	O
52	.	O

53	Under	O
53	the	O
53	tin	O
53	roofs	O
53	,	O
53	there	O
53	is	O
53	wood	O
53	to	O
53	absorb	O
53	the	O
53	sun	O
53	's	O
53	heat	O
53	and	O
53	keep	O
53	them	O
53	cool	O
53	.	O

54	Some	O
54	of	O
54	the	O
54	detainees	O
54	had	O
54	wrinkled	O
54	faces	O
54	,	O
54	a	O
54	Marine	O
54	officer	O
54	noted	O
54	.	O

55	They	O
55	get	O
55	``	O
55	culturally	O
55	appropriate	B_rules
55	''	O
55	halal	B_event
55	meals	I_event
55	.	O

56	So	O
56	do	O
56	the	O
56	American	O
56	soldiers	O
56	,	O
56	at	O
56	Cuba	O
56	's	O
56	only	O
56	McDonald	O
56	's	O
56	restaurant	O
56	or	O
56	the	O
56	all-ranks	O
56	bars	O
56	where	O
56	popcorn	O
56	and	O
56	pizzas	O
56	are	O
56	the	O
56	only	O
56	fare	O
56	.	O

57	When	O
57	the	O
57	detainees	O
57	wanted	O
57	water	O
57	,	O
57	they	O
57	got	O
57	water	O
57	,	O
57	said	O
57	Staff	O
57	Sgt	O
57	Monte	O
57	Webster	O
57	,	O
57	an	O
57	MP	O
57	.	O

58	There	O
58	are	O
58	jokes	O
58	at	O
58	Camp	O
58	X-Ray	O
58	but	O
58	the	O
58	sense	B_knowledge
58	of	I_event
58	danger	I_event
58	is	O
58	ever	O
58	present	O
58	.	O

59	During	O
59	a	O
59	trial	O
59	in	O
59	New	O
59	York	O
59	in	O
59	1998	O
59	,	O
59	an	O
59	al-Qa'eda	O
59	suspect	O
59	used	O
59	a	O
59	comb	O
59	to	O
59	stab	O
59	a	O
59	prison	O
59	warder	O
59	through	O
59	the	O
59	eye	O
59	into	O
59	his	O
59	brain	O
59	.	O

60	``	O
60	They	O
60	're	O
60	willing	O
60	to	O
60	give	O
60	their	O
60	life	O
60	to	O
60	take	O
60	yours	O
60	.	O

61	``	O
61	Newspaper	O
61	coverage	O
61	of	O
61	Camp	O
61	X-Ray	O
61	in	O
61	Britain	O
61	,	O
61	as	O
61	relayed	O
61	by	O
61	American	O
61	television	O
61	and	O
61	radio	O
61	,	O
61	has	O
61	come	O
61	close	O
61	to	O
61	eroding	O
61	morale	O
61	this	O
61	week	O
61	.	O

62	Specialist	O
62	Rivas	O
62	said	O
62	he	O
62	ignored	O
62	the	O
62	press	O
62	.	O

63	``	O
63	It	O
63	's	O
63	propaganda	O
63	.	O

64	``	O
64	Staff	O
64	Sgt	O
64	Webster	O
64	was	O
64	frustrated	O
64	.	O

65	``	O
65	It	O
65	bothers	O
65	me	O
65	,	O
65	''	O
65	he	O
65	said	O
65	.	O

66	``	O
66	We	O
66	as	O
66	well	O
66	as	O
66	the	O
66	British	O
66	have	O
66	always	O
66	been	O
66	the	O
66	ones	O
66	who	O
66	've	O
66	been	O
66	humane	O
66	.	O

67	The	O
67	target	B_intentional
67	capacity	I_event
67	is	O
67	2,000	O
67	.	O

68	A	O
68	sign	O
68	pointing	O
68	to	O
68	Mecca	O
68	has	O
68	just	O
68	been	O
68	erected	O
68	,	O
68	but	O
68	the	B_event
68	defeated	I_event
68	fighters	I_event
68	are	O
68	never	O
68	allowed	B_rules
68	to	I_event
68	forget	I_event
68	that	I_event
68	America	I_event
68	,	O
68	their	O
68	sworn	O
68	enemy	O
68	,	O
68	now	B_event
68	controls	I_event
68	them	I_event
68	.	O

69	I	B_event
69	must	I_rules
69	warn	I_event
69	at	I_event
69	the	I_event
69	outset	I_event
69	that	I_event
69	there	I_event
69	are	I_event
69	two	I_event
69	groups	I_event
69	of	I_event
69	persons	I_event
69	whose	I_event
69	analyses	I_event
69	must	I_rules
69	be	I_event
69	handled	I_event
69	with	I_event
69	caution	I_event
69	.	O

70	The	O
70	second	O
70	group	O
70	is	O
70	that	O
70	of	O
70	``	O
70	winning	O
70	''	O
70	and	O
70	``	O
70	losing	O
70	''	O
70	politicians	O
70	.	O

71	Yet	O
71	I	B_event
71	must	I_rules
71	declare	I_event
71	my	I_event
71	interests	I_event
71	at	I_event
71	the	I_event
71	outset	I_event
71	.	O

72	From	O
72	those	O
72	very	O
72	first	O
72	days	O
72	sometime	O
72	in	O
72	early	O
72	1997	O
72	when	O
72	,	O
72	alongside	O
72	colleagues	O
72	like	O
72	Tendai	O
72	Biti	O
72	,	O
72	Welshman	O
72	Ncube	O
72	,	O
72	Brian	O
72	Kagoro	O
72	,	O
72	Priscilla	O
72	Misihairabwi	O
72	,	O
72	Everjoice	O
72	Win	O
72	and	O
72	Tawanda	O
72	Mutasa	O
72	,	O
72	I	O
72	participated	O
72	in	O
72	formulating	O
72	the	O
72	concept	O
72	of	O
72	the	O
72	National	O
72	Constitutional	O
72	Assembly	O
72	(	O
72	NCA	O
72	)	O
72	,	O
72	it	O
72	has	O
72	been	O
72	clear	B_knowledge
72	to	O
72	me	O
72	that	B_event
72	the	I_event
72	sole	I_event
72	purpose	I_event
72	of	I_event
72	the	I_event
72	current	I_event
72	Zimbabwean	I_event
72	constitution	I_event
72	is	I_event
72	to	I_event
72	preserve	I_event
72	and	I_event
72	protect	I_event
72	the	I_event
72	rule	I_event
72	of	I_event
72	ZANU	I_event
72	PF	I_event
72	.	O

73	My	O
73	view	O
73	then	O
73	,	O
73	and	O
73	indeed	O
73	those	O
73	of	O
73	my	O
73	colleagues	O
73	,	O
73	was	O
73	that	O
73	a	B_event
73	democratic	I_event
73	environment	I_event
73	in	O
73	which	O
73	free	O
73	and	O
73	fair	B_rules
73	elections	I_event
73	are	O
73	the	O
73	norm	O
73	,	O
73	and	O
73	in	O
73	which	O
73	citizens	O
73	enjoy	O
73	real	O
73	freedoms	O
73	,	O
73	could	B_world
73	only	O
73	be	B_event
73	created	I_event
73	if	O
73	a	O
73	new	O
73	,	O
73	democratic	O
73	and	O
73	people-driven	O
73	constitution	O
73	were	O
73	put	O
73	in	O
73	place	O
73	.	O

74	In	O
74	terms	O
74	of	O
74	that	O
74	view	O
74	,	O
74	it	B_event
74	is	O
74	almost	O
74	impossible	B_world
74	to	I_event
74	change	I_event
74	the	I_event
74	government	I_event
74	through	I_event
74	an	I_event
74	election	I_event
74	conducted	I_event
74	in	I_event
